latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.579965,122.61905,157.0,28800,Asia/Manila,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (m/s),wind_direction_10m (°)
2022-01-21T20:00,25.9,84,0.00,4.51,13
2022-01-21T21:00,25.8,85,0.00,4.28,11
2022-01-21T22:00,25.5,87,0.00,4.18,11
2022-01-21T23:00,25.0,89,0.00,4.49,17
2022-01-22T00:00,24.6,89,0.00,4.61,27
2022-01-22T01:00,24.1,91,0.00,4.47,27
2022-01-22T02:00,24.0,91,0.00,3.92,19
2022-01-22T03:00,23.6,93,0.00,3.71,5
2022-01-22T04:00,23.4,95,0.00,3.60,2
2022-01-22T05:00,23.2,94,0.00,3.81,3
2022-01-22T06:00,23.1,95,0.00,4.00,3
2022-01-22T07:00,23.8,91,0.00,3.81,3
2022-01-22T08:00,26.0,83,0.00,4.90,17
2022-01-22T09:00,27.5,74,0.00,5.41,28
2022-01-22T10:00,28.7,68,0.00,4.97,30
2022-01-22T11:00,29.6,63,0.00,5.02,35
2022-01-22T12:00,29.9,62,0.00,5.02,35
2022-01-22T13:00,29.9,62,0.00,5.06,30
2022-01-22T14:00,29.5,63,0.00,5.15,29
2022-01-22T15:00,29.0,66,0.00,5.46,26
2022-01-22T16:00,28.2,69,0.00,5.26,21
2022-01-22T17:00,27.1,74,0.00,4.88,23
2022-01-22T18:00,26.0,80,0.00,5.24,24
2022-01-22T19:00,25.9,83,0.00,5.42,23
2022-01-22T20:00,26.0,83,0.00,5.03,21
2022-01-22T21:00,26.0,85,0.00,4.75,22
2022-01-22T22:00,25.6,87,0.00,4.63,14
2022-01-22T23:00,25.1,89,0.00,4.54,8
2022-01-23T00:00,25.0,89,0.00,4.73,6
2022-01-23T01:00,24.8,90,0.00,4.53,6
2022-01-23T02:00,24.8,90,0.00,4.66,15
2022-01-23T03:00,24.8,88,0.00,4.90,17
2022-01-23T04:00,24.6,89,0.00,4.75,15
2022-01-23T05:00,24.5,89,0.00,4.56,15
2022-01-23T06:00,24.5,89,0.00,4.78,16
2022-01-23T07:00,25.1,85,0.00,4.75,15
2022-01-23T08:00,26.8,79,0.00,5.77,26
2022-01-23T09:00,28.1,71,0.00,6.38,35
2022-01-23T10:00,29.2,67,0.00,6.24,35
2022-01-23T11:00,29.7,66,0.00,6.22,37
2022-01-23T12:00,29.9,65,0.00,5.88,32
2022-01-23T13:00,29.7,67,0.00,6.05,31
2022-01-23T14:00,29.5,67,0.00,5.96,35
2022-01-23T15:00,27.9,74,0.30,6.51,45
2022-01-23T16:00,27.2,80,0.20,4.98,22
2022-01-23T17:00,26.7,82,0.00,5.11,23
2022-01-23T18:00,26.2,83,0.00,4.97,25
2022-01-23T19:00,26.5,80,0.00,5.06,25
2022-01-23T20:00,25.6,86,0.00,2.96,12
2022-01-23T21:00,25.9,86,0.00,3.81,23
2022-01-23T22:00,25.6,87,0.00,4.12,23
2022-01-23T23:00,25.2,88,0.00,4.27,16
2022-01-24T00:00,25.0,90,0.00,4.47,10
2022-01-24T01:00,24.9,91,0.00,4.40,17
2022-01-24T02:00,24.5,92,0.00,4.27,16
2022-01-24T03:00,24.2,92,0.00,4.21,18
2022-01-24T04:00,24.2,92,0.00,4.35,23
2022-01-24T05:00,24.2,92,0.10,4.87,19
2022-01-24T06:00,24.1,92,0.10,5.13,21
2022-01-24T07:00,24.8,91,0.10,5.28,25
2022-01-24T08:00,26.0,84,0.10,5.77,26
2022-01-24T09:00,27.1,78,0.10,7.41,35
2022-01-24T10:00,28.0,73,0.10,7.96,35
2022-01-24T11:00,28.1,72,0.10,7.88,36
2022-01-24T12:00,28.5,72,0.00,7.03,30
2022-01-24T13:00,28.2,71,0.70,7.36,31
2022-01-24T14:00,27.9,76,0.50,6.85,29
2022-01-24T15:00,27.5,76,0.10,6.63,23
2022-01-24T16:00,27.2,77,0.20,7.07,25
2022-01-24T17:00,26.6,80,0.00,6.31,29
2022-01-24T18:00,25.2,86,0.10,5.95,27
2022-01-24T19:00,25.0,88,0.00,5.23,26
2022-01-24T20:00,25.0,90,0.10,4.52,25
2022-01-24T21:00,24.8,91,0.20,4.59,16
2022-01-24T22:00,24.5,91,0.10,5.31,20
2022-01-24T23:00,24.1,90,0.10,5.78,23
2022-01-25T00:00,23.8,92,0.20,5.35,21
2022-01-25T01:00,23.8,93,0.20,4.74,7
2022-01-25T02:00,23.6,95,0.20,4.84,7
2022-01-25T03:00,23.8,95,0.20,5.12,12
2022-01-25T04:00,23.9,95,0.10,5.29,22
2022-01-25T05:00,24.1,94,0.10,4.90,20
2022-01-25T06:00,24.2,94,0.30,5.82,24
2022-01-25T07:00,24.3,94,0.20,6.17,27
2022-01-25T08:00,24.9,93,0.40,5.77,28
2022-01-25T09:00,25.3,89,0.40,6.77,31
2022-01-25T10:00,25.6,88,0.40,7.49,31
2022-01-25T11:00,25.8,88,0.60,7.11,28
2022-01-25T12:00,25.6,88,0.50,6.53,25
2022-01-25T13:00,26.5,83,0.60,7.43,29
2022-01-25T14:00,26.5,82,0.60,8.03,31
2022-01-25T15:00,25.8,87,0.30,7.13,31
2022-01-25T16:00,25.5,87,0.30,6.93,27
2022-01-25T17:00,25.0,90,0.30,6.54,23
2022-01-25T18:00,24.7,91,0.10,6.45,24
2022-01-25T19:00,24.6,92,0.20,6.35,26
2022-01-25T20:00,24.5,94,0.20,5.52,22
2022-01-25T21:00,24.6,91,0.10,6.41,23
2022-01-25T22:00,24.3,92,0.20,6.28,22
2022-01-25T23:00,24.5,93,0.10,6.50,23
2022-01-26T00:00,24.2,94,0.30,6.41,23
2022-01-26T01:00,24.4,94,0.50,6.32,23
2022-01-26T02:00,24.5,94,0.60,6.37,22
2022-01-26T03:00,24.5,94,0.40,6.44,26
2022-01-26T04:00,24.5,94,0.20,6.49,29
2022-01-26T05:00,24.5,94,0.20,5.64,27
2022-01-26T06:00,24.5,94,0.10,5.77,26
2022-01-26T07:00,25.0,92,0.00,6.23,30
2022-01-26T08:00,26.0,89,0.00,5.79,21
2022-01-26T09:00,27.5,81,0.00,6.40,29
2022-01-26T10:00,28.4,75,0.00,6.02,42
2022-01-26T11:00,28.4,74,1.00,5.74,49
2022-01-26T12:00,28.9,73,0.60,5.10,48
2022-01-26T13:00,29.2,73,2.00,5.11,40
2022-01-26T14:00,28.1,76,2.20,4.47,40
2022-01-26T15:00,28.0,80,0.40,3.96,43
2022-01-26T16:00,28.0,81,2.30,4.30,31
2022-01-26T17:00,27.4,84,0.00,4.58,36
2022-01-26T18:00,26.2,89,0.00,3.98,28
2022-01-26T19:00,26.1,90,0.00,4.12,23
2022-01-26T20:00,26.0,88,0.80,4.49,17
2022-01-26T21:00,26.0,90,0.00,4.49,17
2022-01-26T22:00,25.1,93,3.40,3.28,12
2022-01-26T23:00,24.8,93,0.10,2.60,358
2022-01-27T00:00,24.5,94,0.20,3.14,351
2022-01-27T01:00,23.5,97,4.30,3.40,346
2022-01-27T02:00,23.5,97,0.10,3.11,6
2022-01-27T03:00,23.5,97,0.00,2.52,326
2022-01-27T04:00,23.4,98,0.00,3.08,347
2022-01-27T05:00,23.5,98,0.00,2.91,344
2022-01-27T06:00,23.5,99,0.00,3.10,358
2022-01-27T07:00,24.1,97,0.00,3.60,2
2022-01-27T08:00,26.2,91,0.00,3.24,9
2022-01-27T09:00,28.0,82,0.10,2.45,12
2022-01-27T10:00,29.0,78,0.10,1.79,27
2022-01-27T11:00,30.1,74,0.20,1.75,59
2022-01-27T12:00,30.6,72,0.20,2.16,56
2022-01-27T13:00,30.8,71,0.30,2.20,51
2022-01-27T14:00,29.4,75,2.20,2.55,48
2022-01-27T15:00,29.5,75,2.60,2.15,28
2022-01-27T16:00,28.8,77,4.90,1.91,47
2022-01-27T17:00,27.8,78,3.40,1.50,53
2022-01-27T18:00,26.5,87,0.00,1.28,321
2022-01-27T19:00,25.9,91,2.30,2.40,315
2022-01-27T20:00,24.8,92,1.60,1.66,295
2022-01-27T21:00,24.6,93,1.50,2.91,344
2022-01-27T22:00,24.0,94,0.00,2.42,336
2022-01-27T23:00,23.8,93,0.00,2.52,353
2022-01-28T00:00,23.6,92,0.00,2.93,352
2022-01-28T01:00,23.3,94,0.00,3.00,2
2022-01-28T02:00,23.3,94,0.00,3.20,2
2022-01-28T03:00,23.2,95,0.00,3.21,4
2022-01-28T04:00,23.4,95,0.00,3.51,3
2022-01-28T05:00,23.4,96,0.00,3.40,2
2022-01-28T06:00,23.2,96,0.00,3.10,360
2022-01-28T07:00,23.9,96,0.00,3.24,351
2022-01-28T08:00,25.9,90,0.00,3.67,17
2022-01-28T09:00,27.5,83,0.00,3.47,33
2022-01-28T10:00,28.9,76,0.20,3.06,38
2022-01-28T11:00,29.6,71,0.30,2.28,52
2022-01-28T12:00,30.0,70,0.40,1.78,52
2022-01-28T13:00,30.1,72,0.10,1.97,30
2022-01-28T14:00,29.3,75,0.10,2.33,47
2022-01-28T15:00,28.7,76,0.30,2.15,28
2022-01-28T16:00,29.4,73,0.00,2.16,34
2022-01-28T17:00,28.6,76,0.00,1.50,4
2022-01-28T18:00,26.8,88,0.00,1.22,9
2022-01-28T19:00,26.0,90,0.00,0.92,319
2022-01-28T20:00,26.0,86,0.00,1.60,360
2022-01-28T21:00,25.5,91,6.30,0.86,54
2022-01-28T22:00,24.5,93,5.30,1.94,282
2022-01-28T23:00,24.2,95,0.00,2.72,324
2022-01-29T00:00,23.8,95,0.00,2.70,321
2022-01-29T01:00,23.6,94,0.00,1.68,343
2022-01-29T02:00,23.3,94,0.00,1.26,18
2022-01-29T03:00,23.0,96,0.00,1.30,23
2022-01-29T04:00,23.3,95,0.00,1.12,10
2022-01-29T05:00,23.5,96,0.00,1.00,360
2022-01-29T06:00,23.6,96,0.00,1.48,332
2022-01-29T07:00,23.9,96,0.10,1.93,339
2022-01-29T08:00,24.9,94,0.00,1.17,340
2022-01-29T09:00,26.5,88,0.00,0.76,23
2022-01-29T10:00,28.4,83,0.10,0.57,135
2022-01-29T11:00,29.5,77,0.10,0.81,173
2022-01-29T12:00,29.9,75,0.10,0.95,198
2022-01-29T13:00,29.9,71,0.50,1.65,166
2022-01-29T14:00,29.0,74,0.20,1.89,238
2022-01-29T15:00,28.9,75,0.10,0.90,180
2022-01-29T16:00,28.5,75,0.10,1.02,191
2022-01-29T17:00,27.2,76,0.60,1.91,174
2022-01-29T18:00,26.1,86,0.20,0.95,162
2022-01-29T19:00,25.4,93,0.00,0.92,131
2022-01-29T20:00,26.0,89,0.00,0.85,315
2022-01-29T21:00,25.8,92,0.00,0.76,337
2022-01-29T22:00,25.3,95,0.00,0.89,333
2022-01-29T23:00,25.2,95,0.00,0.61,351
2022-01-30T00:00,25.0,96,0.00,0.10,270
2022-01-30T01:00,24.8,97,0.00,0.60,270
2022-01-30T02:00,24.1,98,0.00,1.10,270
2022-01-30T03:00,24.1,96,0.70,2.01,297
2022-01-30T04:00,23.8,97,0.00,1.08,292
2022-01-30T05:00,23.4,98,0.00,0.61,9
2022-01-30T06:00,23.6,97,0.00,0.36,56
2022-01-30T07:00,24.2,96,0.00,1.30,157
2022-01-30T08:00,27.2,84,0.00,1.71,201
2022-01-30T09:00,28.5,74,0.10,1.92,231
2022-01-30T10:00,29.5,69,0.00,2.21,252
2022-01-30T11:00,30.4,64,0.00,2.33,260
2022-01-30T12:00,30.9,62,0.00,2.42,240
2022-01-30T13:00,30.8,62,0.00,2.97,237
2022-01-30T14:00,30.5,64,0.00,2.92,232
2022-01-30T15:00,29.6,69,0.80,2.52,236
2022-01-30T16:00,29.1,71,0.10,2.70,231
2022-01-30T17:00,28.4,74,0.20,2.52,214
2022-01-30T18:00,27.0,82,0.00,2.33,170
2022-01-30T19:00,26.3,87,0.00,1.64,142
2022-01-30T20:00,25.8,93,0.00,1.66,155
2022-01-30T21:00,25.8,95,0.00,1.25,119
2022-01-30T22:00,25.4,96,0.00,1.20,95
2022-01-30T23:00,25.2,96,0.00,1.24,104
2022-01-31T00:00,25.1,96,0.00,1.43,115
2022-01-31T01:00,25.1,96,0.00,1.57,117
2022-01-31T02:00,24.8,96,0.00,1.39,120
2022-01-31T03:00,24.4,97,0.00,1.68,107
2022-01-31T04:00,24.4,98,0.00,0.78,40
2022-01-31T05:00,24.1,99,0.00,0.92,13
2022-01-31T06:00,24.0,98,0.00,1.50,360
2022-01-31T07:00,24.2,97,0.00,2.40,2
2022-01-31T08:00,26.4,89,0.00,1.90,360
2022-01-31T09:00,27.4,83,0.50,3.49,27
2022-01-31T10:00,27.5,84,0.90,4.39,30
2022-01-31T11:00,28.8,78,0.00,4.61,27
2022-01-31T12:00,28.2,77,0.30,6.31,29
2022-01-31T13:00,28.5,76,0.00,5.41,34
2022-01-31T14:00,29.0,73,0.00,5.42,38
2022-01-31T15:00,28.2,76,0.30,6.44,36
2022-01-31T16:00,27.6,78,0.00,6.52,32
2022-01-31T17:00,27.4,77,0.00,6.05,34
2022-01-31T18:00,26.4,81,0.00,5.33,30
2022-01-31T19:00,25.6,85,0.00,5.75,31
2022-01-31T20:00,25.9,84,0.00,5.61,31
2022-01-31T21:00,25.7,86,0.00,5.20,30
2022-01-31T22:00,25.5,87,0.00,5.58,33
2022-01-31T23:00,25.4,86,0.00,6.72,37
2022-02-01T00:00,25.3,86,0.00,6.46,35
2022-02-01T01:00,25.3,85,0.00,5.96,35
2022-02-01T02:00,24.8,87,0.10,6.00,30
2022-02-01T03:00,24.6,89,0.10,5.82,29
2022-02-01T04:00,24.5,88,0.00,5.50,25
2022-02-01T05:00,24.5,91,0.00,5.59,27
2022-02-01T06:00,24.4,92,0.00,5.59,27
2022-02-01T07:00,25.0,88,0.00,5.59,29
2022-02-01T08:00,26.0,86,0.00,6.62,27
2022-02-01T09:00,26.9,81,0.10,6.86,31
2022-02-01T10:00,27.8,77,0.00,7.44,36
2022-02-01T11:00,27.9,77,0.00,7.32,35
2022-02-01T12:00,28.1,75,0.00,7.79,33
2022-02-01T13:00,28.0,76,0.00,7.34,29
2022-02-01T14:00,28.4,75,0.00,6.86,31
2022-02-01T15:00,28.5,74,0.00,6.95,30
2022-02-01T16:00,28.0,74,0.00,6.90,30
2022-02-01T17:00,27.0,77,0.00,6.93,27
2022-02-01T18:00,25.8,80,0.00,6.44,26
2022-02-01T19:00,25.1,85,0.00,5.97,31
2022-02-01T20:00,25.0,87,0.00,5.48,21
2022-02-01T21:00,24.6,88,0.00,6.33,16
2022-02-01T22:00,24.1,89,0.00,5.79,21
2022-02-01T23:00,23.8,90,0.00,5.73,16
2022-02-02T00:00,23.4,92,0.00,5.76,17
2022-02-02T01:00,24.0,91,0.00,5.44,17
2022-02-02T02:00,24.0,91,0.00,5.12,17
2022-02-02T03:00,24.1,92,0.00,4.96,19
2022-02-02T04:00,24.0,92,0.00,4.95,14
2022-02-02T05:00,23.8,93,0.00,4.90,17
2022-02-02T06:00,23.7,93,0.00,4.59,20
2022-02-02T07:00,24.5,91,0.00,4.75,22
2022-02-02T08:00,25.4,87,0.00,6.17,27
2022-02-02T09:00,26.8,80,0.20,6.66,36
2022-02-02T10:00,28.0,75,0.00,7.02,36
2022-02-02T11:00,28.8,72,0.00,7.48,38
2022-02-02T12:00,29.1,70,0.00,7.52,33
2022-02-02T13:00,29.2,69,0.00,7.79,33
2022-02-02T14:00,29.2,68,0.00,7.88,33
2022-02-02T15:00,28.6,71,0.00,7.46,32
2022-02-02T16:00,28.0,75,0.00,7.05,32
2022-02-02T17:00,27.1,79,0.00,6.47,32
2022-02-02T18:00,26.5,81,0.00,6.02,32
2022-02-02T19:00,26.0,80,0.00,6.41,34
2022-02-02T20:00,25.8,83,0.00,5.44,20
2022-02-02T21:00,25.3,86,0.00,5.09,20
2022-02-02T22:00,24.9,89,0.00,4.94,21
2022-02-02T23:00,24.8,89,0.00,4.75,22
2022-02-03T00:00,24.5,92,0.00,4.51,13
2022-02-03T01:00,24.4,93,0.00,4.71,17
2022-02-03T02:00,24.5,92,0.00,4.92,24
2022-02-03T03:00,24.7,91,0.00,5.19,25
2022-02-03T04:00,24.7,91,0.00,5.28,19
2022-02-03T05:00,24.5,91,0.00,5.13,21
2022-02-03T06:00,24.5,90,0.00,5.22,20
2022-02-03T07:00,25.2,87,0.00,5.99,26
2022-02-03T08:00,26.4,82,0.00,6.35,26
2022-02-03T09:00,27.0,80,0.00,6.49,25
2022-02-03T10:00,27.6,75,0.00,6.95,30
2022-02-03T11:00,28.4,73,0.00,6.57,33
2022-02-03T12:00,28.7,73,0.00,6.58,28
2022-02-03T13:00,28.7,74,0.00,6.83,32
2022-02-03T14:00,28.2,75,0.00,6.46,22
2022-02-03T15:00,28.0,75,0.00,6.50,23
2022-02-03T16:00,27.1,79,0.00,6.11,15
2022-02-03T17:00,25.0,85,0.10,5.45,7
2022-02-03T18:00,23.6,90,0.20,5.30,358
2022-02-03T19:00,23.1,92,0.10,5.70,1
2022-02-03T20:00,23.2,91,0.00,6.01,4
2022-02-03T21:00,23.6,90,0.00,5.94,7
2022-02-03T22:00,23.5,91,0.00,4.95,14
2022-02-03T23:00,23.7,90,0.00,4.83,13
2022-02-04T00:00,23.5,92,0.00,4.95,8
2022-02-04T01:00,23.3,93,0.00,4.63,6
2022-02-04T02:00,23.5,94,0.10,5.26,14
2022-02-04T03:00,24.0,92,0.10,5.69,24
2022-02-04T04:00,24.5,88,0.00,6.09,30
2022-02-04T05:00,24.5,89,0.00,5.28,27
2022-02-04T06:00,24.2,91,0.00,5.55,28
2022-02-04T07:00,24.7,87,0.00,6.31,25
2022-02-04T08:00,25.4,84,0.10,6.86,31
2022-02-04T09:00,26.1,83,1.30,7.12,29
2022-02-04T10:00,26.8,84,1.60,6.85,29
2022-02-04T11:00,27.1,77,0.70,7.69,32
2022-02-04T12:00,27.0,80,0.90,7.77,32
2022-02-04T13:00,26.9,76,1.00,7.52,36
2022-02-04T14:00,27.2,80,2.30,7.08,36
2022-02-04T15:00,26.6,79,1.30,7.07,33
2022-02-04T16:00,26.2,79,2.20,7.26,30
2022-02-04T17:00,24.7,86,0.20,6.76,29
2022-02-04T18:00,24.1,89,0.30,5.59,24
2022-02-04T19:00,23.9,93,0.50,6.05,22
2022-02-04T20:00,24.0,93,0.30,5.52,22
2022-02-04T21:00,23.9,94,0.40,6.43,21
2022-02-04T22:00,23.8,94,0.30,6.62,29
2022-02-04T23:00,24.0,91,0.20,6.35,33
2022-02-05T00:00,24.1,92,0.10,7.32,35
2022-02-05T01:00,23.9,93,0.20,6.88,36
2022-02-05T02:00,24.1,91,0.10,7.05,35
2022-02-05T03:00,24.1,92,0.00,6.98,29
2022-02-05T04:00,24.1,91,0.00,6.67,30
2022-02-05T05:00,24.2,91,0.10,6.11,32
2022-02-05T06:00,24.0,92,0.00,6.19,34
2022-02-05T07:00,25.0,89,0.00,6.75,40
2022-02-05T08:00,26.0,83,0.00,7.11,39
2022-02-05T09:00,27.3,76,0.00,8.06,45
2022-02-05T10:00,28.3,70,0.00,8.70,43
2022-02-05T11:00,28.1,71,0.10,9.07,41
2022-02-05T12:00,27.1,77,0.10,8.32,35
2022-02-05T13:00,27.5,74,0.00,9.54,38
2022-02-05T14:00,26.5,80,0.00,9.24,36
2022-02-05T15:00,26.8,77,0.00,9.37,34
2022-02-05T16:00,26.6,77,0.00,9.86,37
2022-02-05T17:00,26.0,78,0.00,9.32,38
2022-02-05T18:00,25.2,80,0.00,8.18,35
2022-02-05T19:00,26.0,74,0.00,8.24,36
2022-02-05T20:00,26.0,73,0.00,7.58,31
2022-02-05T21:00,25.8,75,0.00,7.96,35
2022-02-05T22:00,25.9,74,0.00,7.94,36
2022-02-05T23:00,25.7,74,0.00,8.04,38
2022-02-06T00:00,26.0,72,0.00,8.06,37
2022-02-06T01:00,25.5,75,0.00,8.31,40
2022-02-06T02:00,25.0,80,0.00,7.79,42
2022-02-06T03:00,24.5,83,0.00,7.81,40
2022-02-06T04:00,24.6,84,0.00,7.87,40
2022-02-06T05:00,24.5,83,0.00,8.09,40
2022-02-06T06:00,24.8,82,0.00,7.70,38
2022-02-06T07:00,25.5,79,0.00,8.21,43
2022-02-06T08:00,27.2,70,0.00,8.98,45
2022-02-06T09:00,27.9,67,0.00,9.69,46
2022-02-06T10:00,28.3,66,0.00,10.05,43
2022-02-06T11:00,28.5,65,0.00,10.33,43
2022-02-06T12:00,28.8,64,0.00,10.33,43
2022-02-06T13:00,28.9,64,0.00,10.19,43
2022-02-06T14:00,28.8,63,0.00,9.83,44
2022-02-06T15:00,28.2,66,0.00,9.62,46
2022-02-06T16:00,28.0,67,0.00,8.63,44
2022-02-06T17:00,27.6,67,0.00,8.35,43
2022-02-06T18:00,27.0,68,0.00,7.71,46
2022-02-06T19:00,26.9,69,0.00,6.93,46
2022-02-06T20:00,26.6,70,0.00,5.94,45
2022-02-06T21:00,26.6,71,0.00,6.51,43
2022-02-06T22:00,26.4,73,0.00,7.14,43
2022-02-06T23:00,26.4,73,0.00,6.65,44
2022-02-07T00:00,26.0,75,0.00,6.51,43
2022-02-07T01:00,25.8,76,0.00,6.65,44
2022-02-07T02:00,25.5,77,0.00,6.88,41
2022-02-07T03:00,25.1,79,0.00,6.54,39
2022-02-07T04:00,25.0,81,0.00,6.42,37
2022-02-07T05:00,24.9,82,0.00,6.38,35
2022-02-07T06:00,24.8,83,0.00,6.38,32
2022-02-07T07:00,25.2,82,0.00,6.41,34
2022-02-07T08:00,26.5,78,0.00,6.38,35
2022-02-07T09:00,27.8,71,0.00,7.23,41
2022-02-07T10:00,28.5,69,0.00,7.58,36
2022-02-07T11:00,29.0,66,0.00,8.24,36
2022-02-07T12:00,29.2,66,0.00,8.35,34
2022-02-07T13:00,29.4,67,0.00,8.85,32
2022-02-07T14:00,29.0,68,0.00,8.56,30
2022-02-07T15:00,28.5,70,0.00,8.29,30
2022-02-07T16:00,27.9,73,0.00,8.35,34
2022-02-07T17:00,27.1,77,0.00,6.91,34
2022-02-07T18:00,26.5,80,0.00,5.71,33
2022-02-07T19:00,26.4,79,0.00,5.64,37
2022-02-07T20:00,26.1,82,0.00,4.57,29
2022-02-07T21:00,26.2,83,0.00,4.79,29
2022-02-07T22:00,26.0,84,0.00,4.79,26
2022-02-07T23:00,25.8,85,0.00,5.05,27
2022-02-08T00:00,25.5,87,0.00,4.79,26
2022-02-08T01:00,25.0,89,0.00,4.59,20
2022-02-08T02:00,24.8,91,0.00,4.66,23
2022-02-08T03:00,24.6,92,0.00,4.83,24
2022-02-08T04:00,24.5,91,0.00,5.51,29
2022-02-08T05:00,24.1,91,0.00,4.88,23
2022-02-08T06:00,24.0,88,0.00,5.50,37
2022-02-08T07:00,24.6,88,0.00,5.59,24
2022-02-08T08:00,26.8,79,0.00,5.46,28
2022-02-08T09:00,27.5,77,0.20,5.99,28
2022-02-08T10:00,28.4,74,0.00,6.18,29
2022-02-08T11:00,28.9,71,0.00,6.10,35
2022-02-08T12:00,29.2,70,0.10,5.09,47
2022-02-08T13:00,29.0,71,0.20,5.59,46
2022-02-08T14:00,29.1,70,0.00,6.20,38
2022-02-08T15:00,28.5,73,0.00,6.77,31
2022-02-08T16:00,27.5,79,0.00,6.71,33
2022-02-08T17:00,26.8,82,0.10,6.35,33
2022-02-08T18:00,26.1,84,0.00,5.88,32
2022-02-08T19:00,26.0,84,0.00,5.51,29
2022-02-08T20:00,26.1,83,0.00,5.19,34
2022-02-08T21:00,26.2,84,0.00,4.94,36
2022-02-08T22:00,25.8,88,0.00,4.66,35
2022-02-08T23:00,25.6,88,0.00,5.14,37
2022-02-09T00:00,25.6,87,0.00,5.69,34
2022-02-09T01:00,25.5,85,0.00,5.05,34
2022-02-09T02:00,25.2,85,0.00,5.40,39
2022-02-09T03:00,25.1,84,0.00,5.66,42
2022-02-09T04:00,24.9,86,0.00,5.72,36
2022-02-09T05:00,24.5,88,0.00,5.94,33
2022-02-09T06:00,24.4,88,0.00,6.19,34
2022-02-09T07:00,24.8,85,0.00,6.55,34
2022-02-09T08:00,26.1,78,0.00,8.04,35
2022-02-09T09:00,27.4,71,0.00,8.36,41
2022-02-09T10:00,28.0,69,0.00,8.54,38
2022-02-09T11:00,28.6,66,0.00,8.75,39
2022-02-09T12:00,28.9,66,0.00,8.72,41
2022-02-09T13:00,29.0,65,0.00,8.72,41
2022-02-09T14:00,29.0,62,0.00,8.66,40
2022-02-09T15:00,28.9,61,0.00,8.42,43
2022-02-09T16:00,28.4,66,0.00,7.71,47
2022-02-09T17:00,27.6,68,0.00,7.92,44
2022-02-09T18:00,26.4,76,0.00,7.53,40
2022-02-09T19:00,26.4,74,0.00,6.88,36
2022-02-09T20:00,26.9,71,0.00,6.52,32
2022-02-09T21:00,26.6,71,0.00,6.41,31
2022-02-09T22:00,26.3,74,0.00,6.57,33
2022-02-09T23:00,25.8,79,0.00,6.49,34
2022-02-10T00:00,25.6,80,0.00,6.19,31
2022-02-10T01:00,25.1,82,0.00,5.72,27
2022-02-10T02:00,25.0,84,0.00,5.65,23
2022-02-10T03:00,24.6,85,0.00,5.28,19
2022-02-10T04:00,24.4,86,0.00,5.10,16
2022-02-10T05:00,24.1,88,0.00,5.04,14
2022-02-10T06:00,24.3,86,0.00,5.54,20
2022-02-10T07:00,24.8,84,0.00,5.66,21
2022-02-10T08:00,25.9,81,0.00,6.32,18
2022-02-10T09:00,27.4,72,0.00,8.35,32
2022-02-10T10:00,28.4,65,0.00,8.86,37
2022-02-10T11:00,28.8,64,0.00,8.96,39
2022-02-10T12:00,28.5,64,0.00,9.12,38
2022-02-10T13:00,29.0,62,0.00,9.28,41
2022-02-10T14:00,28.4,65,0.00,8.78,42
2022-02-10T15:00,28.2,65,0.00,8.48,38
2022-02-10T16:00,28.4,62,0.00,8.58,41
2022-02-10T17:00,27.5,67,0.00,8.29,42
2022-02-10T18:00,27.2,68,0.00,7.82,39
2022-02-10T19:00,26.7,72,0.00,7.63,34
2022-02-10T20:00,26.5,72,0.00,6.67,30
2022-02-10T21:00,26.4,74,0.00,6.74,32
2022-02-10T22:00,26.1,77,0.00,6.95,30
2022-02-10T23:00,25.5,81,0.10,6.69,35
2022-02-11T00:00,25.1,84,0.00,7.13,34
2022-02-11T01:00,25.0,84,0.00,7.05,35
2022-02-11T02:00,25.0,84,0.00,6.99,34
2022-02-11T03:00,25.1,83,0.10,6.71,33
2022-02-11T04:00,24.9,85,0.10,6.44,28
2022-02-11T05:00,24.6,86,0.00,6.22,26
2022-02-11T06:00,24.5,87,0.10,6.22,24
2022-02-11T07:00,25.1,86,0.10,6.26,27
2022-02-11T08:00,26.4,78,0.00,7.47,28
2022-02-11T09:00,27.5,71,0.00,8.82,35
2022-02-11T10:00,28.1,70,0.00,8.54,35
2022-02-11T11:00,29.0,66,0.00,9.45,39
2022-02-11T12:00,28.4,72,0.00,8.58,41
2022-02-11T13:00,28.6,71,0.00,8.75,39
2022-02-11T14:00,28.5,71,0.00,8.73,40
2022-02-11T15:00,28.0,73,0.00,8.09,40
2022-02-11T16:00,27.5,75,0.00,8.42,43
2022-02-11T17:00,27.0,77,0.00,8.18,39
2022-02-11T18:00,26.0,81,0.00,7.82,39
2022-02-11T19:00,25.8,83,0.00,7.96,35
2022-02-11T20:00,24.8,87,0.00,7.13,31
2022-02-11T21:00,25.1,85,0.00,7.71,34
2022-02-11T22:00,25.0,87,0.00,7.46,35
2022-02-11T23:00,25.1,87,0.00,7.52,33
2022-02-12T00:00,25.0,87,0.00,6.95,30
2022-02-12T01:00,25.0,87,0.00,6.85,29
2022-02-12T02:00,24.9,88,0.00,6.40,27
2022-02-12T03:00,24.8,88,0.00,6.44,28
2022-02-12T04:00,24.9,88,0.00,6.26,29
